Year,Week,Region,VCI,TCI,VHI
1993,47,Черкаська,38.55,31.69,35.12
1993,48,Черкаська,45.97,27.88,36.92
1993,49,Черкаська,49.95,24.65,37.3
1993,50,Черкаська,54.19,18.82,36.51
1993,51,Черкаська,58.61,12.85,35.73
1993,52,Черкаська,61.29,10.85,36.07
1994,1,Черкаська,64.8,11.66,38.23
1994,2,Черкаська,69.68,14.32,42.0
1994,3,Черкаська,70.19,18.63,44.41
1994,4,Черкаська,68.96,25.18,47.07
1994,5,Черкаська,64.01,33.96,48.98
1994,6,Черкаська,55.14,41.59,48.36
1994,7,Черкаська,47.05,45.63,46.34
1994,8,Черкаська,42.21,44.89,43.55
1994,9,Черкаська,39.94,46.84,43.39
1994,10,Черкаська,37.29,45.12,41.2
1994,11,Черкаська,35.03,39.76,37.39
1994,12,Черкаська,33.78,36.94,35.36
1994,13,Черкаська,35.99,32.68,34.34
1994,14,Черкаська,37.96,28.24,33.1
1994,15,Черкаська,41.07,24.74,32.9
1994,16,Черкаська,46.15,23.88,35.02
1994,17,Черкаська,53.09,27.13,40.11
1994,18,Черкаська,58.34,38.17,48.26
1994,19,Черкаська,59.73,55.18,57.45
1994,20,Черкаська,60.09,67.08,63.58
1994,21,Черкаська,61.55,75.54,68.55
1994,22,Черкаська,65.86,81.65,73.75
1994,23,Черкаська,73.0,82.22,77.61
1994,24,Черкаська,79.82,80.07,79.94
1994,25,Черкаська,83.67,75.15,79.41
1994,26,Черкаська,83.81,67.68,75.74
1994,27,Черкаська,79.55,64.9,72.23
1994,28,Черкаська,72.52,63.34,67.93
1994,29,Черкаська,64.49,59.35,61.92
1994,30,Черкаська,57.06,58.57,57.82
1994,31,Черкаська,48.14,60.25,54.2
1994,32,Черкаська,38.68,63.61,51.14
1994,33,Черкаська,32.02,68.52,50.27
1994,34,Черкаська,30.13,70.71,50.42
1994,35,Черкаська,33.18,66.94,50.06
1994,36,Черкаська,47.87,47.86,47.87
1995,4,Черкаська,41.41,50.63,46.02
1995,5,Черкаська,41.24,40.46,40.85
1995,6,Черкаська,41.46,33.55,37.51
1995,7,Черкаська,43.17,25.95,34.56
1995,8,Черкаська,47.84,18.01,32.93
1995,9,Черкаська,50.63,15.17,32.9
1995,10,Черкаська,51.68,14.98,33.33
1995,11,Черкаська,50.72,14.66,32.69
1995,12,Черкаська,49.23,21.22,35.23
1995,13,Черкаська,47.87,28.47,38.17
1995,14,Черкаська,48.2,29.81,39.01
1995,15,Черкаська,47.69,33.13,40.41
1995,16,Черкаська,48.12,33.23,40.68
1995,17,Черкаська,49.46,41.27,45.37
1995,18,Черкаська,54.09,47.56,50.83
1995,19,Черкаська,58.14,49.95,54.04
1995,20,Черкаська,60.18,50.91,55.55
1995,21,Черкаська,63.46,48.56,56.01
1995,22,Черкаська,68.51,42.24,55.37
1995,23,Черкаська,71.9,39.4,55.65
1995,24,Черкаська,74.06,42.3,58.18
1995,25,Черкаська,72.9,47.37,60.13
1995,26,Черкаська,70.24,48.81,59.53
1995,27,Черкаська,66.02,49.11,57.57
1995,28,Черкаська,65.03,48.12,56.58
1995,29,Черкаська,62.06,49.13,55.59
1995,30,Черкаська,60.42,50.4,55.41
1995,31,Черкаська,59.14,51.71,55.43
1995,32,Черкаська,58.5,51.0,54.75
1995,33,Черкаська,57.02,48.58,52.8
1995,34,Черкаська,57.58,45.24,51.41
1995,35,Черкаська,59.25,42.01,50.63
1995,36,Черкаська,63.86,40.11,51.99
1995,37,Черкаська,66.76,42.39,54.58
1995,38,Черкаська,70.48,47.35,58.92
1995,39,Черкаська,74.19,44.78,59.48
1995,40,Черкаська,76.77,40.65,58.71
1995,41,Черкаська,77.86,34.48,56.17
1995,42,Черкаська,74.2,33.57,53.88
1995,43,Черкаська,64.93,39.94,52.43
1995,44,Черкаська,46.72,42.82,44.77
1995,45,Черкаська,32.04,47.23,39.64
1995,46,Черкаська,23.41,49.27,36.34
1995,47,Черкаська,19.41,48.66,34.04
1995,48,Черкаська,16.11,48.72,32.42
1995,49,Черкаська,12.54,49.96,31.25
1995,50,Черкаська,7.61,50.17,28.89
1995,51,Черкаська,3.9,51.07,27.49
1995,52,Черкаська,2.25,55.38,28.81
1996,1,Черкаська,1.91,59.48,30.69
1996,2,Черкаська,1.7,61.99,31.85
1996,3,Черкаська,1.42,62.64,32.03
1996,4,Черкаська,1.41,66.39,33.9
1996,5,Черкаська,1.34,69.83,35.58
1996,6,Черкаська,1.02,77.33,39.18
1996,7,Черкаська,0.84,82.26,41.55
1996,8,Черкаська,0.72,83.0,41.86
1996,9,Черкаська,0.59,86.18,43.39
1996,10,Черкаська,0.71,86.53,43.62
1996,11,Черкаська,1.05,85.32,43.18
1996,12,Черкаська,2.43,84.14,43.28
1996,13,Черкаська,6.12,84.1,45.11
1996,14,Черкаська,12.19,80.82,46.51
1996,15,Черкаська,19.83,72.91,46.37
1996,16,Черкаська,29.14,61.12,45.13
1996,17,Черкаська,41.99,50.02,46.01
1996,18,Черкаська,53.13,39.27,46.2
1996,19,Черкаська,62.82,38.83,50.82
1996,20,Черкаська,69.66,29.5,49.58
1996,21,Черкаська,73.61,19.94,46.77
1996,22,Черкаська,72.04,18.06,45.05
1996,23,Черкаська,70.5,13.66,42.08
1996,24,Черкаська,69.88,9.85,39.87
1996,25,Черкаська,68.58,9.32,38.95
1996,26,Черкаська,65.36,11.54,38.45
1996,27,Черкаська,59.65,19.0,39.32
1996,28,Черкаська,56.13,28.51,42.32
1996,29,Черкаська,51.04,37.67,44.35
1996,30,Черкаська,45.67,47.79,46.73
1996,31,Черкаська,42.85,53.4,48.12
1996,32,Черкаська,40.78,57.84,49.31
1996,33,Черкаська,40.71,61.93,51.32
1996,34,Черкаська,37.84,68.14,52.99
1996,35,Черкаська,33.28,75.68,54.48
1996,36,Черкаська,33.22,85.61,59.42
1996,37,Черкаська,39.64,88.35,64.0
1996,38,Черкаська,45.61,82.96,64.29
1996,39,Черкаська,48.06,73.48,60.77
1996,40,Черкаська,45.26,64.3,54.78
1996,41,Черкаська,44.23,50.24,47.24
1996,42,Черкаська,39.5,47.11,43.3
1996,43,Черкаська,34.48,47.8,41.14
1996,44,Черкаська,31.06,42.77,36.91
1996,45,Черкаська,26.75,46.07,36.41
1996,46,Черкаська,21.67,55.33,38.5
1996,47,Черкаська,15.43,64.87,40.15
1996,48,Черкаська,10.88,68.57,39.73
1996,49,Черкаська,7.92,65.72,36.82
1996,50,Черкаська,9.86,56.8,33.33
1996,51,Черкаська,16.91,45.97,31.44
1996,52,Черкаська,20.56,39.79,30.17
1997,1,Черкаська,26.45,34.72,30.59
1997,2,Черкаська,31.25,32.68,31.96
1997,3,Черкаська,35.98,30.63,33.3
1997,4,Черкаська,42.92,24.79,33.85
1997,5,Черкаська,53.23,20.44,36.83
1997,6,Черкаська,59.61,19.43,39.52
1997,7,Черкаська,59.81,17.06,38.44
1997,8,Черкаська,57.92,15.54,36.73
1997,9,Черкаська,55.53,16.89,36.21
1997,10,Черкаська,52.37,18.04,35.2
1997,11,Черкаська,51.1,13.36,32.23
1997,12,Черкаська,47.74,13.95,30.84
1997,13,Черкаська,46.83,15.39,31.11
1997,14,Черкаська,43.78,18.04,30.91
1997,15,Черкаська,39.48,22.98,31.23
1997,16,Черкаська,38.08,29.02,33.55
1997,17,Черкаська,39.94,34.25,37.09
1997,18,Черкаська,40.52,43.6,42.06
1997,19,Черкаська,40.42,52.18,46.3
1997,20,Черкаська,40.57,54.89,47.73
1997,21,Черкаська,42.12,61.51,51.82
1997,22,Черкаська,44.91,70.63,57.77
1997,23,Черкаська,54.33,71.27,62.8
1997,24,Черкаська,69.14,68.4,68.77
1997,25,Черкаська,78.35,69.21,73.78
1997,26,Черкаська,81.76,71.31,76.53
1997,27,Черкаська,78.01,80.08,79.05
1997,28,Черкаська,73.4,88.71,81.06
1997,29,Черкаська,71.81,91.6,81.7
1997,30,Черкаська,72.0,92.94,82.47
1997,31,Черкаська,70.96,93.6,82.28
1997,32,Черкаська,69.71,95.18,82.45
1997,33,Черкаська,70.43,95.5,82.96
1997,34,Черкаська,71.61,94.79,83.2
1997,35,Черкаська,73.99,93.42,83.7
1997,36,Черкаська,77.87,89.0,83.44
1997,37,Черкаська,81.2,83.48,82.34
1997,38,Черкаська,80.66,80.36,80.51
1997,39,Черкаська,73.45,81.35,77.4
1997,40,Черкаська,65.11,81.49,73.3
1997,41,Черкаська,60.53,76.25,68.39
1997,42,Черкаська,61.23,67.24,64.24
1997,43,Черкаська,62.05,61.69,61.87
1997,44,Черкаська,59.58,53.73,56.65
1997,45,Черкаська,49.58,51.23,50.4
1997,46,Черкаська,37.93,53.32,45.63
1997,47,Черкаська,33.21,54.6,43.9
1997,48,Черкаська,30.97,60.53,45.75
1997,49,Черкаська,32.09,64.67,48.38
1997,50,Черкаська,35.76,63.44,49.6
1997,51,Черкаська,40.91,57.81,49.36
1997,52,Черкаська,43.87,52.02,47.95
1998,1,Черкаська,47.3,43.46,45.38
1998,2,Черкаська,53.63,35.64,44.64
1998,3,Черкаська,59.37,27.61,43.49
1998,4,Черкаська,63.27,22.35,42.81
1998,5,Черкаська,62.41,23.09,42.75
1998,6,Черкаська,58.26,24.93,41.6
1998,7,Черкаська,52.11,27.36,39.74
1998,8,Черкаська,47.11,29.62,38.37
1998,9,Черкаська,39.91,38.67,39.29
1998,10,Черкаська,33.12,51.17,42.15
1998,11,Черкаська,27.06,60.27,43.67
1998,12,Черкаська,23.47,69.38,46.43
1998,13,Черкаська,23.36,76.27,49.81
1998,14,Черкаська,25.76,78.94,52.35
1998,15,Черкаська,33.72,78.73,56.22
1998,16,Черкаська,43.56,73.63,58.59
1998,17,Черкаська,53.43,71.09,62.26
1998,18,Черкаська,56.23,75.75,65.99
1998,19,Черкаська,55.86,74.59,65.22
1998,20,Черкаська,55.84,67.28,61.56
1998,21,Черкаська,58.7,60.27,59.49
1998,22,Черкаська,60.91,59.56,60.23
1998,23,Черкаська,63.51,58.6,61.06
1998,24,Черкаська,64.5,58.69,61.59
1998,25,Черкаська,64.23,62.59,63.41
1998,26,Черкаська,61.14,66.19,63.66
1998,27,Черкаська,59.48,68.84,64.16
1998,28,Черкаська,64.28,64.91,64.59
1998,29,Черкаська,69.57,58.75,64.16
1998,30,Черкаська,73.94,56.29,65.12
1998,31,Черкаська,72.48,57.37,64.92
1998,32,Черкаська,70.52,59.12,64.82
1998,33,Черкаська,68.9,63.29,66.09
1998,34,Черкаська,68.82,65.09,66.96
1998,35,Черкаська,73.62,56.98,65.3
1998,36,Черкаська,75.52,53.38,64.45
1998,37,Черкаська,77.86,52.44,65.15
1998,38,Черкаська,79.99,52.49,66.24
1998,39,Черкаська,80.81,59.71,70.26
1998,40,Черкаська,79.39,67.98,73.68
1998,41,Черкаська,77.72,67.91,72.81
1998,42,Черкаська,75.7,63.73,69.71
1998,43,Черкаська,74.45,60.9,67.67
1998,44,Черкаська,67.67,61.47,64.57
1998,45,Черкаська,56.11,63.76,59.94
1998,46,Черкаська,41.44,74.36,57.9
1998,47,Черкаська,35.37,79.42,57.39
1998,48,Черкаська,32.76,79.09,55.93
1998,49,Черкаська,27.75,76.08,51.91
1998,50,Черкаська,26.69,71.86,49.28
1998,51,Черкаська,27.03,63.29,45.16
1998,52,Черкаська,25.82,57.2,41.51
1999,1,Черкаська,24.75,52.74,38.74
1999,2,Черкаська,26.24,52.62,39.43
1999,3,Черкаська,29.57,56.68,43.12
1999,4,Черкаська,32.53,63.8,48.17
1999,5,Черкаська,33.79,71.91,52.85
1999,6,Черкаська,34.21,75.11,54.66
1999,7,Черкаська,34.8,74.55,54.68
1999,8,Черкаська,34.96,72.9,53.93
1999,9,Черкаська,36.0,69.32,52.66
1999,10,Черкаська,37.68,64.63,51.15
1999,11,Черкаська,42.3,54.25,48.28
1999,12,Черкаська,49.16,43.19,46.17
1999,13,Черкаська,56.78,37.08,46.93
1999,14,Черкаська,62.29,33.82,48.05
1999,15,Черкаська,67.47,34.24,50.86
1999,16,Черкаська,71.18,34.89,53.03
1999,17,Черкаська,74.43,41.36,57.89
1999,18,Черкаська,78.07,51.84,64.95
1999,19,Черкаська,80.36,54.41,67.39
1999,20,Черкаська,82.56,50.38,66.47
1999,21,Черкаська,84.33,42.98,63.66
1999,22,Черкаська,83.98,36.21,60.1
1999,23,Черкаська,82.45,32.1,57.28
1999,24,Черкаська,79.69,28.2,53.94
1999,25,Черкаська,75.63,25.44,50.54
1999,26,Черкаська,69.3,25.48,47.39
1999,27,Черкаська,62.44,29.5,45.97
1999,28,Черкаська,59.33,32.54,45.94
1999,29,Черкаська,55.4,36.87,46.13
1999,30,Черкаська,51.72,43.51,47.61
1999,31,Черкаська,47.7,51.18,49.44
1999,32,Черкаська,46.09,55.96,51.03
1999,33,Черкаська,48.33,53.36,50.84
1999,34,Черкаська,51.69,48.87,50.28
1999,35,Черкаська,54.4,46.22,50.31
1999,36,Черкаська,57.27,37.7,47.48
1999,37,Черкаська,57.17,25.83,41.5
1999,38,Черкаська,50.85,20.24,35.55
1999,39,Черкаська,39.85,25.94,32.9
1999,40,Черкаська,28.36,39.77,34.07
1999,41,Черкаська,21.9,57.16,39.53
1999,42,Черкаська,20.74,58.93,39.83
1999,43,Черкаська,20.86,56.13,38.5
1999,44,Черкаська,20.56,52.32,36.44
1999,45,Черкаська,18.95,52.47,35.71
1999,46,Черкаська,15.8,51.67,33.73
1999,47,Черкаська,11.55,50.42,30.99
1999,48,Черкаська,10.28,53.43,31.85
1999,49,Черкаська,11.67,56.61,34.14
1999,50,Черкаська,12.79,54.85,33.82
1999,51,Черкаська,13.86,50.42,32.14
1999,52,Черкаська,15.12,50.41,32.76
2000,1,Черкаська,20.04,51.54,35.79
2000,2,Черкаська,21.97,53.81,37.89
2000,3,Черкаська,22.44,52.47,37.46
2000,4,Черкаська,23.37,49.86,36.62
2000,5,Черкаська,23.87,51.39,37.63
2000,6,Черкаська,23.17,53.81,38.49
2000,7,Черкаська,20.14,52.84,36.49
2000,8,Черкаська,19.54,51.37,35.46
2000,9,Черкаська,21.12,52.87,36.99
2000,10,Черкаська,20.95,56.47,38.71
2000,11,Черкаська,20.73,52.91,36.82
2000,12,Черкаська,20.62,48.94,34.78
2000,13,Черкаська,22.13,45.21,33.67
2000,14,Черкаська,24.64,39.42,32.03
2000,15,Черкаська,29.8,34.96,32.38
2000,16,Черкаська,38.27,33.68,35.97
2000,17,Черкаська,50.76,35.54,43.15
2000,18,Черкаська,58.99,45.14,52.06
2000,19,Черкаська,59.33,55.46,57.4
2000,20,Черкаська,58.12,56.94,57.53
2000,21,Черкаська,59.33,54.06,56.7
2000,22,Черкаська,60.12,51.46,55.79
2000,23,Черкаська,62.91,50.66,56.79
2000,24,Черкаська,68.62,51.26,59.94
2000,25,Черкаська,72.46,53.05,62.76
2000,26,Черкаська,71.12,56.96,64.04
2000,27,Черкаська,67.91,62.68,65.3
2000,28,Черкаська,64.88,70.67,67.78
2000,29,Черкаська,63.15,77.59,70.37
2000,30,Черкаська,63.64,79.89,71.76
2000,31,Черкаська,60.02,84.08,72.05
2000,32,Черкаська,54.52,87.42,70.97
2000,33,Черкаська,51.56,86.09,68.82
2000,34,Черкаська,43.89,87.58,65.73
2000,35,Черкаська,33.97,90.52,62.24
2000,36,Черкаська,28.5,90.87,59.68
2000,37,Черкаська,29.63,87.6,58.62
2000,38,Черкаська,33.08,77.23,55.15
2000,39,Черкаська,34.13,58.45,46.29
2000,40,Черкаська,33.2,35.06,34.13
2000,41,Черкаська,31.17,18.86,25.02
2000,42,Черкаська,28.1,12.22,20.16
2000,43,Черкаська,26.63,12.58,19.6
2000,44,Черкаська,19.37,9.91,14.64
2000,45,Черкаська,14.21,9.43,11.82
2000,46,Черкаська,14.52,7.1,10.81
2000,47,Черкаська,14.5,6.86,10.68
2000,48,Черкаська,15.46,9.14,12.3
2000,49,Черкаська,17.49,10.98,14.24
2000,50,Черкаська,19.58,11.85,15.71
2000,51,Черкаська,22.75,12.15,17.45
2000,52,Черкаська,30.77,14.04,22.41
2001,1,Черкаська,65.29,15.79,40.54
2001,2,Черкаська,75.76,20.8,48.28
2001,3,Черкаська,73.65,25.8,49.73
2001,4,Черкаська,70.7,27.31,49.01
2001,5,Черкаська,65.66,29.12,47.39
2001,6,Черкаська,64.09,30.85,47.47
2001,7,Черкаська,61.06,31.5,46.28
2001,8,Черкаська,60.77,28.62,44.7
2001,9,Черкаська,63.32,26.66,44.99
2001,10,Черкаська,68.32,23.84,46.08
2001,11,Черкаська,76.07,18.75,47.41
2001,12,Черкаська,78.74,19.04,48.89
2001,13,Черкаська,81.24,19.02,50.13
2001,14,Черкаська,81.73,19.97,50.85
2001,15,Черкаська,77.96,26.57,52.27
2001,16,Черкаська,75.59,33.47,54.53
2001,17,Черкаська,76.81,40.59,58.7
2001,18,Черкаська,80.82,54.72,67.77
2001,19,Черкаська,84.04,68.68,76.36
2001,20,Черкаська,85.06,75.46,80.26
2001,21,Черкаська,82.29,81.57,81.93
2001,22,Черкаська,77.48,86.7,82.09
2001,23,Черкаська,72.61,88.68,80.65
2001,24,Черкаська,71.8,86.46,79.13
2001,25,Черкаська,71.22,82.26,76.74
2001,26,Черкаська,70.71,73.81,72.26
2001,27,Черкаська,71.05,61.79,66.42
2001,28,Черкаська,69.89,53.3,61.6
2001,29,Черкаська,68.34,48.78,58.56
2001,30,Черкаська,66.12,45.95,56.03
2001,31,Черкаська,62.03,44.17,53.1
2001,32,Черкаська,55.91,46.1,51.01
2001,33,Черкаська,50.16,46.86,48.51
2001,34,Черкаська,45.32,46.16,45.74
2001,35,Черкаська,42.26,48.38,45.32
2001,36,Черкаська,43.69,47.95,45.82
2001,37,Черкаська,46.29,48.92,47.61
2001,38,Черкаська,48.35,44.09,46.22
2001,39,Черкаська,52.03,35.17,43.6
2001,40,Черкаська,53.83,39.08,46.46
2001,41,Черкаська,57.38,45.81,51.6
2001,42,Черкаська,61.76,44.57,53.16
2001,43,Черкаська,63.18,50.09,56.64
2001,44,Черкаська,61.05,52.78,56.91
2001,45,Черкаська,52.92,59.05,55.99
2001,46,Черкаська,45.33,63.78,54.56
2001,47,Черкаська,41.68,66.58,54.13
2001,48,Черкаська,35.57,74.58,55.07
2001,49,Черкаська,31.67,78.49,55.08
2001,50,Черкаська,29.17,76.41,52.79
2001,51,Черкаська,30.78,69.97,50.38
2001,52,Черкаська,34.77,64.04,49.41
2002,1,Черкаська,34.64,61.96,48.3
2002,2,Черкаська,34.8,58.32,46.56
